timestamp,git_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,logN,N,t,m,trial_index,warmup,status,data_source,correctness,pprf_instance_count,tree_count,domain_size,point_count,base_ot_count,key_setup_wall_ms,setup_communication_bytes,p0_full_eval_ms,p1_full_eval_ms,evaluation_latency_ms,total_cpu_work_ms,p0_peak_rss_bytes,p1_peak_rss_bytes,max_combined_rss_bytes,notes
2026-07-23T01:19:32.473117+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,8,-1,1,OK,measured,PASS,2,128,64,64,2,73.357,79616,0,0,0,73.357,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:32.550861+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,8,0,0,OK,measured,PASS,2,128,64,64,2,72.477,79616,0,0,0,72.477,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:32.627205+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,8,-1,1,OK,measured,PASS,16,1024,64,64,16,566.6529999999999,407216,0,0,0,566.6529999999999,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:33.197947+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,8,0,0,OK,measured,PASS,16,1024,64,64,16,565.009,407216,0,0,0,565.009,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:33.768259+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,16,-1,1,OK,measured,PASS,2,128,64,64,2,73.27300000000001,112384,0,0,0,73.27300000000001,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:33.846344+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,16,0,0,OK,measured,PASS,2,128,64,64,2,74.63799999999999,112384,0,0,0,74.63799999999999,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:33.924974+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,16,-1,1,OK,measured,PASS,32,2048,64,64,32,1133.548,814384,0,0,0,1133.548,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:35.062610+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,16,0,0,OK,measured,PASS,32,2048,64,64,32,1132.417,814384,0,0,0,1132.417,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:36.200340+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,32,-1,1,OK,measured,PASS,2,128,64,64,2,76.30199999999999,177920,0,0,0,76.30199999999999,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:36.281945+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,VECTOR_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,32,0,0,OK,measured,PASS,2,128,64,64,2,75.77499999999999,177920,0,0,0,75.77499999999999,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:36.362525+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,32,-1,1,OK,measured,PASS,64,4096,64,64,64,2312.738,1628720,0,0,0,2312.738,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
2026-07-23T01:19:38.679751+00:00,92541e97835cdf7b1979ebdd41e34c666bf3206e,COORDINATE_PPRF,INCLUDING_BASE_OT,2305843009213693951,61,64,128,12,4096,64,32,0,0,OK,measured,PASS,64,4096,64,64,64,2264.273,1628720,0,0,0,2264.273,68194304,68194304,136388608,C++ RegularPprf setup harness; full-domain evaluation is inside setup timing.
